Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization Per Slot,0,all, - ,58, ,-3.6814227651129494
Utilization Per Slot,0,all, - ,59, ,-3.8508934194311806
Utilization Per Slot,0,all, - ,60, ,-3.8231332611011597
Utilization Per Slot,0,all, - ,61, ,-3.7097636846394106
Utilization Per Slot,0,all, - ,62, ,-3.643092072428181
Utilization Per Slot,0,all, - ,63, ,-3.762575294781679
Utilization Per Slot,0,all, - ,64, ,-3.9054611516131548
Utilization Per Slot,0,all, - ,65, ,-3.794811397801456
Utilization Per Slot,0,all, - ,66, ,-3.6424793239939675
Utilization Per Slot,0,all, - ,67, ,-3.7242325785252657
Utilization Per Slot,0,all, - ,68, ,-3.8394898557352892
Utilization Per Slot,0,all, - ,69, ,-3.816618300148275
Utilization Per Slot,0,all, - ,70, ,-3.7057999894737037
Utilization Per Slot,0,all, - ,71, ,-3.7040490852103716
Utilization Per Slot,0,all, - ,72, ,-3.944858992996383
Utilization Per Slot,0,all, - ,73, ,-3.895359309692723
Utilization Per Slot,0,all, - ,74, ,-3.5668369930363104
Utilization Per Slot,0,all, - ,75, ,-3.63084640499745
Utilization Per Slot,0,all, - ,76, ,-3.942307500349364
Utilization Per Slot,0,all, - ,77, ,-3.8914289629238423
Utilization Per Slot,0,all, - ,78, ,-3.571858081927256
Utilization Per Slot,0,all, - ,79, ,-3.6222849414066403
Utilization Per Slot,0,all, - ,80, ,-3.995945107177664
Utilization Per Slot,0,all, - ,81, ,-4.088370075553402
Utilization Per Slot,0,all, - ,82, ,-3.6097978951036387
Utilization Per Slot,0,all, - ,83, ,-3.4518437806827933
Utilization Per Slot,0,all, - ,84, ,-3.8192793660991544
Utilization Per Slot,0,all, - ,85, ,-4.032352482118907
Utilization Per Slot,0,all, - ,86, ,-3.6916918027372
Utilization Per Slot,0,all, - ,87, ,-3.563030511741358
Utilization Per Slot,0,all, - ,88, ,-3.8461720123919925
Utilization Per Slot,0,all, - ,89, ,-4.0775661024208665
Utilization Per Slot,0,all, - ,90, ,-3.94106975304945
Utilization Per Slot,0,all, - ,91, ,-3.515568710401615
Utilization Per Slot,0,all, - ,92, ,-3.6347068789348835
Utilization Per Slot,0,all, - ,93, ,-3.988429240600289
Utilization Per Slot,0,all, - ,94, ,-3.9791633771989527
Utilization Per Slot,0,all, - ,95, ,-3.801939334048395
Utilization Per Slot,0,all, - ,96, ,-3.6958710147531493
Utilization Per Slot,0,all, - ,97, ,-3.8796449552723136
Utilization Per Slot,0,all, - ,98, ,-4.054359021127003
Utilization Per Slot,0,all, - ,99, ,-3.9893353188106735
Utilization Per Slot,0,all, - ,100, ,-3.7560628292870613
Utilization Per Slot,0,all, - ,101, ,-3.7245048103360974
Utilization Per Slot,0,all, - ,102, ,-3.8848482126166743
Utilization Per Slot,0,all, - ,103, ,-3.8424061390088218
Utilization Per Slot,0,all, - ,104, ,-3.8440585861005694
Utilization Per Slot,0,all, - ,105, ,-3.8417509677840878
Utilization Per Slot,0,all, - ,106, ,-3.8392555095181313
Utilization Per Slot,0,all, - ,107, ,-3.814258730927893
Utilization Per Slot,0,all, - ,108, ,-3.8065062495349373
Utilization Per Slot,0,all, - ,109, ,-3.9034092043390123
Utilization Per Slot,0,all, - ,110, ,-3.9267703234658375
Utilization Per Slot,0,all, - ,111, ,-3.777922589977151
Utilization Per Slot,0,all, - ,112, ,-3.696095605997085
Utilization Per Slot,0,all, - ,113, ,-3.8648484757740915
Utilization Per Slot,0,all, - ,114, ,-3.877652445276869
Utilization Per Slot,0,all, - ,115, ,-3.8588525701405256
Utilization Per Slot,0,all, - ,116, ,-3.829792958633469
Utilization Per Slot,0,all, - ,117, ,-3.7790491759543086
Utilization Per Slot,0,all, - ,118, ,-3.8971177003308526
Utilization Per Slot,0,all, - ,119, ,-3.8298129222995962
Utilization Per Slot,0,all, - ,120, ,-3.7476220551323864
Utilization Per Slot,0,all, - ,121, ,-3.892376783345221
Utilization Per Slot,0,all, - ,122, ,-3.888475474636162
Utilization Per Slot,0,all, - ,123, ,-3.8776363382280614
Utilization Per Slot,0,all, - ,124, ,-3.745100734844401
Utilization Per Slot,0,all, - ,125, ,-3.811277338879603
Utilization Per Slot,0,all, - ,126, ,-3.8929947495558084
Utilization Per Slot,0,all, - ,127, ,-3.89940376696231
Utilization Per Slot,0,all, - ,128, ,-3.839003695093113
Utilization Per Slot,0,all, - ,129, ,-3.8121471195152097
Utilization Per Slot,0,all, - ,130, ,-3.7829913194349922
Utilization Per Slot,0,all, - ,131, ,-3.8926081803844275
Utilization Per Slot,0,all, - ,132, ,-3.899030582521629
Utilization Per Slot,0,all, - ,133, ,-3.7983252298997643
Utilization Per Slot,0,all, - ,134, ,-3.7625696232856205
Utilization Per Slot,0,all, - ,135, ,-3.806675033257653
Utilization Per Slot,0,all, - ,136, ,-3.9422128997951003
