Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization,0,all, - , - , ,1.4442630931591045


Utilization Per Link,0,<4-11>, - , - , ,2.3449525613393067
Utilization Per Link,0,<14-12>, - , - , ,0.10330869692160334
Utilization Per Link,0,<6-14>, - , - , ,0.841615104259763
Utilization Per Link,0,<12-11>, - , - , ,1.4133509512681426
Utilization Per Link,0,<12-14>, - , - , ,0.09607283494042224
Utilization Per Link,0,<14-13>, - , - , ,1.8558764298980062
Utilization Per Link,0,<6-10>, - , - , ,0.9011326573133521
Utilization Per Link,0,<11-4>, - , - , ,2.3514396610679444
Utilization Per Link,0,<1-2>, - , - , ,0.587885049209856
Utilization Per Link,0,<2-1>, - , - , ,0.5749086350338252
Utilization Per Link,0,<1-3>, - , - , ,0.3076767782635514
Utilization Per Link,0,<3-1>, - , - , ,0.3220365497294704
Utilization Per Link,0,<2-3>, - , - , ,1.2153232367088778
Utilization Per Link,0,<3-2>, - , - , ,1.391456954592645
Utilization Per Link,0,<2-4>, - , - , ,2.951678538809122
Utilization Per Link,0,<4-2>, - , - , ,2.7910029371535323
Utilization Per Link,0,<13-9>, - , - , ,1.695199798866424
Utilization Per Link,0,<12-9>, - , - , ,1.9181375209617515
Utilization Per Link,0,<14-6>, - , - , ,0.7811974082166427
Utilization Per Link,0,<1-8>, - , - , ,1.1683830740553065
Utilization Per Link,0,<3-6>, - , - , ,1.1518846324681584
Utilization Per Link,0,<4-5>, - , - , ,2.1217063694089466
Utilization Per Link,0,<5-4>, - , - , ,1.9503794032361448
Utilization Per Link,0,<6-3>, - , - , ,1.3542366954637333
Utilization Per Link,0,<8-1>, - , - , ,1.183674867990342
Utilization Per Link,0,<10-9>, - , - , ,1.587363872750761
Utilization Per Link,0,<5-6>, - , - , ,0.41467479187894196
Utilization Per Link,0,<6-5>, - , - , ,0.42400680760969284
Utilization Per Link,0,<10-7>, - , - , ,0.5017952950629709
Utilization Per Link,0,<5-7>, - , - , ,2.3501449549312317
Utilization Per Link,0,<7-5>, - , - , ,2.2639002952124456
Utilization Per Link,0,<10-6>, - , - , ,1.1143329140951095
Utilization Per Link,0,<13-11>, - , - , ,1.0794163684588598
Utilization Per Link,0,<7-8>, - , - , ,2.1568122579399143
Utilization Per Link,0,<8-7>, - , - , ,2.1537677052767616
Utilization Per Link,0,<8-9>, - , - , ,2.9677676004665368
Utilization Per Link,0,<9-8>, - , - , ,2.991458171128281
Utilization Per Link,0,<13-14>, - , - , ,1.8682420494697884
Utilization Per Link,0,<11-13>, - , - , ,1.0430913549824665
Utilization Per Link,0,<11-12>, - , - , ,1.439611656783514
Utilization Per Link,0,<9-10>, - , - , ,1.6365851026142983
Utilization Per Link,0,<7-10>, - , - , ,0.6379797830448766
Utilization Per Link,0,<9-13>, - , - , ,1.7250465091033278
Utilization Per Link,0,<9-12>, - , - , ,1.8170612610052361


Utilization Per Slot,0,all, - ,1, ,-4.079594229411562
Utilization Per Slot,0,all, - ,2, ,-4.056172765566669
Utilization Per Slot,0,all, - ,3, ,-3.903788513995438
Utilization Per Slot,0,all, - ,4, ,-3.5980204663875384
Utilization Per Slot,0,all, - ,5, ,-3.4205768229095774
Utilization Per Slot,0,all, - ,6, ,-3.655576169553231
Utilization Per Slot,0,all, - ,7, ,-4.160301206349898
Utilization Per Slot,0,all, - ,8, ,-3.889681915277831
Utilization Per Slot,0,all, - ,9, ,-3.5630393592752103
Utilization Per Slot,0,all, - ,10, ,-3.511840042032592
Utilization Per Slot,0,all, - ,11, ,-3.8410769671924374
Utilization Per Slot,0,all, - ,12, ,-3.8425372639977056
Utilization Per Slot,0,all, - ,13, ,-3.7950956531839326
Utilization Per Slot,0,all, - ,14, ,-3.7050683664820934
Utilization Per Slot,0,all, - ,15, ,-3.787200703809975
Utilization Per Slot,0,all, - ,16, ,-3.9387045123330084
Utilization Per Slot,0,all, - ,17, ,-3.8812200431578168
Utilization Per Slot,0,all, - ,18, ,-3.710016633363642
Utilization Per Slot,0,all, - ,19, ,-3.7280000399273323
Utilization Per Slot,0,all, - ,20, ,-3.733217362581919
Utilization Per Slot,0,all, - ,21, ,-3.8094506634289234
Utilization Per Slot,0,all, - ,22, ,-3.7533473169740166
Utilization Per Slot,0,all, - ,23, ,-3.7783007653343645
Utilization Per Slot,0,all, - ,24, ,-3.7833372806945906
Utilization Per Slot,0,all, - ,25, ,-3.748026546231314
