Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization,0,all, - , - , ,1.4866001499642265


Utilization Per Link,0,<4-11>, - , - , ,2.438637061622195
Utilization Per Link,0,<14-12>, - , - , ,0.13101194781869932
Utilization Per Link,0,<6-14>, - , - , ,0.8234116603471777
Utilization Per Link,0,<12-11>, - , - , ,1.5089655408938871
Utilization Per Link,0,<12-14>, - , - , ,0.1413849118255685
Utilization Per Link,0,<14-13>, - , - , ,1.8458668638225566
Utilization Per Link,0,<6-10>, - , - , ,1.033673198161418
Utilization Per Link,0,<11-4>, - , - , ,2.4983343752340295
Utilization Per Link,0,<1-2>, - , - , ,0.6260122284307048
Utilization Per Link,0,<2-1>, - , - , ,0.6380835162500559
Utilization Per Link,0,<1-3>, - , - , ,0.34836925681588443
Utilization Per Link,0,<3-1>, - , - , ,0.30705761579923685
Utilization Per Link,0,<2-3>, - , - , ,1.2243809396124965
Utilization Per Link,0,<3-2>, - , - , ,1.2446071515426105
Utilization Per Link,0,<2-4>, - , - , ,2.991059246464881
Utilization Per Link,0,<4-2>, - , - , ,2.9408301192901987
Utilization Per Link,0,<13-9>, - , - , ,1.7144795979766827
Utilization Per Link,0,<12-9>, - , - , ,1.9205874604028583
Utilization Per Link,0,<14-6>, - , - , ,0.7968304529074395
Utilization Per Link,0,<1-8>, - , - , ,1.1868189712153179
Utilization Per Link,0,<3-6>, - , - , ,1.3453340525304125
Utilization Per Link,0,<4-5>, - , - , ,2.0785032800377645
Utilization Per Link,0,<5-4>, - , - , ,2.177898016387892
Utilization Per Link,0,<6-3>, - , - , ,1.2567629346352474
Utilization Per Link,0,<8-1>, - , - , ,1.196946828777177
Utilization Per Link,0,<10-9>, - , - , ,1.5896203324933618
Utilization Per Link,0,<5-6>, - , - , ,0.3866759372427077
Utilization Per Link,0,<6-5>, - , - , ,0.3882848550797023
Utilization Per Link,0,<10-7>, - , - , ,0.7163622290539251
Utilization Per Link,0,<5-7>, - , - , ,2.3640901714220592
Utilization Per Link,0,<7-5>, - , - , ,2.430349665448573
Utilization Per Link,0,<10-6>, - , - , ,1.001462142375786
Utilization Per Link,0,<13-11>, - , - , ,1.1824240867652935
Utilization Per Link,0,<7-8>, - , - , ,2.1529907351406252
Utilization Per Link,0,<8-7>, - , - , ,2.1371509893113134
Utilization Per Link,0,<8-9>, - , - , ,3.1381751437352667
Utilization Per Link,0,<9-8>, - , - , ,3.0902939562492198
Utilization Per Link,0,<13-14>, - , - , ,1.8535272489460357
Utilization Per Link,0,<11-13>, - , - , ,1.155587561735138
Utilization Per Link,0,<11-12>, - , - , ,1.4858369085332512
Utilization Per Link,0,<9-10>, - , - , ,1.6304335761147035
Utilization Per Link,0,<7-10>, - , - , ,0.6205569828634055
Utilization Per Link,0,<9-13>, - , - , ,1.7286113544810764
Utilization Per Link,0,<9-12>, - , - , ,1.9421254926289844


Utilization Per Slot,0,all, - ,1, ,-3.9663886816583185
Utilization Per Slot,0,all, - ,2, ,-3.5494106022435323
Utilization Per Slot,0,all, - ,3, ,-3.1740293672803466
Utilization Per Slot,0,all, - ,4, ,-3.2912351672671942
Utilization Per Slot,0,all, - ,5, ,-3.400839227121934
