Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization Per Slot,0,all, - ,58, ,-3.431979216403456
Utilization Per Slot,0,all, - ,59, ,-3.3700124323204292
Utilization Per Slot,0,all, - ,60, ,-3.3720248015783643
Utilization Per Slot,0,all, - ,61, ,-3.463257087773984
Utilization Per Slot,0,all, - ,62, ,-3.4072193043305914
Utilization Per Slot,0,all, - ,63, ,-3.2394460410266577
Utilization Per Slot,0,all, - ,64, ,-3.387869253430149
Utilization Per Slot,0,all, - ,65, ,-3.4593663570598467
Utilization Per Slot,0,all, - ,66, ,-3.339912478265962
Utilization Per Slot,0,all, - ,67, ,-3.4302517544886983
Utilization Per Slot,0,all, - ,68, ,-3.388363618345781
Utilization Per Slot,0,all, - ,69, ,-3.3756790479365053
Utilization Per Slot,0,all, - ,70, ,-3.3078485779407396
Utilization Per Slot,0,all, - ,71, ,-3.3059465680489364
Utilization Per Slot,0,all, - ,72, ,-3.4924336267240834
Utilization Per Slot,0,all, - ,73, ,-3.551375663282313
Utilization Per Slot,0,all, - ,74, ,-3.5593834740227566
Utilization Per Slot,0,all, - ,75, ,-3.5715838145602294
Utilization Per Slot,0,all, - ,76, ,-3.532917496238773
Utilization Per Slot,0,all, - ,77, ,-3.365654363474203
Utilization Per Slot,0,all, - ,78, ,-3.43905009864776
Utilization Per Slot,0,all, - ,79, ,-3.4443676183097454
Utilization Per Slot,0,all, - ,80, ,-3.2463626453815735
Utilization Per Slot,0,all, - ,81, ,-3.490089053251772
Utilization Per Slot,0,all, - ,82, ,-3.486184809145864
Utilization Per Slot,0,all, - ,83, ,-3.4624395275718234
Utilization Per Slot,0,all, - ,84, ,-3.377408762083224
Utilization Per Slot,0,all, - ,85, ,-3.6142703669336314
Utilization Per Slot,0,all, - ,86, ,-3.3775709227844795
Utilization Per Slot,0,all, - ,87, ,-3.1575278601093686
Utilization Per Slot,0,all, - ,88, ,-3.4136415437698764
Utilization Per Slot,0,all, - ,89, ,-3.613700552247277
