Metrics,LoadPoint,Bandwidth,src,dest, ,rep0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,14, ,0.062388591800356503
Blocking probability per pair and bandwidth,0,200.0Gbps,11,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,11, ,0.02120141342756184
Blocking probability per pair and bandwidth,0,200.0Gbps,6,8, ,0.029982363315696647
Blocking probability per pair and bandwidth,0,200.0Gbps,7,12, ,0.14228456913827656
Blocking probability per pair and bandwidth,0,200.0Gbps,12,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,5, ,0.1035653650254669
Blocking probability per pair and bandwidth,0,200.0Gbps,4,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,9, ,0.022968197879858657
Blocking probability per pair and bandwidth,0,200.0Gbps,11,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,1, ,0.062385321100917435
Blocking probability per pair and bandwidth,0,200.0Gbps,14,1, ,0.0839041095890411
Blocking probability per pair and bandwidth,0,200.0Gbps,1,8, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,12, ,0.03339517625231911
Blocking probability per pair and bandwidth,0,200.0Gbps,1,5, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,8, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,12, ,0.21070811744386875
Blocking probability per pair and bandwidth,0,200.0Gbps,7,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,2, ,0.005405405405405406
Blocking probability per pair and bandwidth,0,200.0Gbps,12,8, ,0.024344569288389514
Blocking probability per pair and bandwidth,0,200.0Gbps,14,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,9, ,0.13123844731977818
Blocking probability per pair and bandwidth,0,200.0Gbps,9,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,14, ,0.1286231884057971
Blocking probability per pair and bandwidth,0,200.0Gbps,5,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,8, ,0.17669172932330826
Blocking probability per pair and bandwidth,0,200.0Gbps,6,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,3, ,0.007518796992481203
Blocking probability per pair and bandwidth,0,200.0Gbps,3,7, ,0.02862595419847328
Blocking probability per pair and bandwidth,0,200.0Gbps,3,5, ,0.017857142857142856
Blocking probability per pair and bandwidth,0,200.0Gbps,8,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,13, ,0.03461538461538462
Blocking probability per pair and bandwidth,0,200.0Gbps,11,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,5, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,2, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,7, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,1, ,0.046875
Blocking probability per pair and bandwidth,0,200.0Gbps,13,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,13, ,0.09640831758034027
Blocking probability per pair and bandwidth,0,200.0Gbps,8,10, ,0.06191369606003752
Blocking probability per pair and bandwidth,0,200.0Gbps,3,11, ,0.01727447216890595
Blocking probability per pair and bandwidth,0,200.0Gbps,4,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,5, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,2, ,0.03074141048824593
Blocking probability per pair and bandwidth,0,200.0Gbps,14,7, ,0.0920353982300885
Blocking probability per pair and bandwidth,0,200.0Gbps,1,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,8, ,0.25504587155963304
Blocking probability per pair and bandwidth,0,200.0Gbps,6,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,7, ,0.09430255402750491
Blocking probability per pair and bandwidth,0,200.0Gbps,10,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,13, ,0.1981651376146789
Blocking probability per pair and bandwidth,0,200.0Gbps,14,2, ,0.17491166077738515
Blocking probability per pair and bandwidth,0,200.0Gbps,10,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,12, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,2, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,14, ,0.04929577464788732
Blocking probability per pair and bandwidth,0,200.0Gbps,8,12, ,0.009363295880149813
Blocking probability per pair and bandwidth,0,200.0Gbps,3,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,2, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,2, ,0.12407407407407407
Blocking probability per pair and bandwidth,0,200.0Gbps,12,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,8, ,0.05391304347826087
Blocking probability per pair and bandwidth,0,200.0Gbps,14,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,5, ,0.16666666666666666
Blocking probability per pair and bandwidth,0,200.0Gbps,1,7, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,7, ,0.14492753623188406
Blocking probability per pair and bandwidth,0,200.0Gbps,3,2, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,8, ,0.07079646017699115
Blocking probability per pair and bandwidth,0,200.0Gbps,10,5, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,14, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,2, ,0.003738317757009346
Blocking probability per pair and bandwidth,0,200.0Gbps,7,6, ,0.0


