Metrics,LoadPoint,Link,Number of slots,Slot, ,rep0
Utilization,0,all, - , - , ,1.4954544781055248


Utilization Per Link,0,<4-11>, - , - , ,2.3967366892272794
Utilization Per Link,0,<14-12>, - , - , ,0.10651782505841127
Utilization Per Link,0,<6-14>, - , - , ,0.8560267188710748
Utilization Per Link,0,<12-11>, - , - , ,1.495390545458834
Utilization Per Link,0,<12-14>, - , - , ,0.10493501826675965
Utilization Per Link,0,<14-13>, - , - , ,1.931102206483596
Utilization Per Link,0,<6-10>, - , - , ,0.9957977730519694
Utilization Per Link,0,<11-4>, - , - , ,2.435732622879589
Utilization Per Link,0,<1-2>, - , - , ,0.616958416930379
Utilization Per Link,0,<2-1>, - , - , ,0.6007886895845035
Utilization Per Link,0,<1-3>, - , - , ,0.31959745762710456
Utilization Per Link,0,<3-1>, - , - , ,0.33522913297794915
Utilization Per Link,0,<2-3>, - , - , ,1.2508419676196971
Utilization Per Link,0,<3-2>, - , - , ,1.2079461005964278
Utilization Per Link,0,<2-4>, - , - , ,2.9088335167503603
Utilization Per Link,0,<4-2>, - , - , ,3.048538160547131
Utilization Per Link,0,<13-9>, - , - , ,1.7429772189610866
Utilization Per Link,0,<12-9>, - , - , ,1.9311348034083242
Utilization Per Link,0,<14-6>, - , - , ,0.8277505876794119
Utilization Per Link,0,<1-8>, - , - , ,1.2267219597829144
Utilization Per Link,0,<3-6>, - , - , ,1.2337032538273485
Utilization Per Link,0,<4-5>, - , - , ,2.1918576316102922
Utilization Per Link,0,<5-4>, - , - , ,2.1736058498535837
Utilization Per Link,0,<6-3>, - , - , ,1.2593711632322109
Utilization Per Link,0,<8-1>, - , - , ,1.2718628034477069
Utilization Per Link,0,<10-9>, - , - , ,1.721335637888851
Utilization Per Link,0,<5-6>, - , - , ,0.4455484767721663
Utilization Per Link,0,<6-5>, - , - , ,0.447626943962074
Utilization Per Link,0,<10-7>, - , - , ,0.689772083557902
Utilization Per Link,0,<5-7>, - , - , ,2.427088760954847
Utilization Per Link,0,<7-5>, - , - , ,2.402798781215938
Utilization Per Link,0,<10-6>, - , - , ,1.0240433972658665
Utilization Per Link,0,<13-11>, - , - , ,1.1180159921438124
Utilization Per Link,0,<7-8>, - , - , ,2.161565918777319
Utilization Per Link,0,<8-7>, - , - , ,2.1473142318478953
Utilization Per Link,0,<8-9>, - , - , ,3.091986241291999
Utilization Per Link,0,<9-8>, - , - , ,3.137612857099668
Utilization Per Link,0,<13-14>, - , - , ,1.9059496404053224
Utilization Per Link,0,<11-13>, - , - , ,1.1580517520605829
Utilization Per Link,0,<11-12>, - , - , ,1.4401029813241306
Utilization Per Link,0,<9-10>, - , - , ,1.7025551309118248
Utilization Per Link,0,<7-10>, - , - , ,0.6423611838953103
Utilization Per Link,0,<9-13>, - , - , ,1.7356639665808014
Utilization Per Link,0,<9-12>, - , - , ,1.9306449449508258


Utilization Per Slot,0,all, - ,1, ,-4.161157375394963
Utilization Per Slot,0,all, - ,2, ,-4.06678889874973
Utilization Per Slot,0,all, - ,3, ,-3.8114347796102006
Utilization Per Slot,0,all, - ,4, ,-3.60384395854091
Utilization Per Slot,0,all, - ,5, ,-3.5431199308168226
Utilization Per Slot,0,all, - ,6, ,-3.5987455104437194
Utilization Per Slot,0,all, - ,7, ,-3.8887415812312502
Utilization Per Slot,0,all, - ,8, ,-3.640383365910407
Utilization Per Slot,0,all, - ,9, ,-3.6870811033010833
Utilization Per Slot,0,all, - ,10, ,-3.652943914802332
Utilization Per Slot,0,all, - ,11, ,-3.5742110722122105
Utilization Per Slot,0,all, - ,12, ,-3.6090079691325423
Utilization Per Slot,0,all, - ,13, ,-3.834373031990867
Utilization Per Slot,0,all, - ,14, ,-3.7319249420599965
Utilization Per Slot,0,all, - ,15, ,-3.5770381995676956
Utilization Per Slot,0,all, - ,16, ,-3.6105458520038987
Utilization Per Slot,0,all, - ,17, ,-3.6580900034664188
Utilization Per Slot,0,all, - ,18, ,-3.626319870562848
Utilization Per Slot,0,all, - ,19, ,-3.751508617951692
Utilization Per Slot,0,all, - ,20, ,-3.7655526033528073
Utilization Per Slot,0,all, - ,21, ,-3.7880738873432174
Utilization Per Slot,0,all, - ,22, ,-3.6557463144350013
Utilization Per Slot,0,all, - ,23, ,-3.6212066765759046
Utilization Per Slot,0,all, - ,24, ,-3.799660300072051
Utilization Per Slot,0,all, - ,25, ,-3.738977560839272
Utilization Per Slot,0,all, - ,26, ,-3.592506637918987
Utilization Per Slot,0,all, - ,27, ,-3.6946162529650586
Utilization Per Slot,0,all, - ,28, ,-3.894049194103096
Utilization Per Slot,0,all, - ,29, ,-3.9496647918969296
Utilization Per Slot,0,all, - ,30, ,-3.535203656617683
Utilization Per Slot,0,all, - ,31, ,-3.5819347424051866
Utilization Per Slot,0,all, - ,32, ,-3.8880401305986743
Utilization Per Slot,0,all, - ,33, ,-3.885788773523097
Utilization Per Slot,0,all, - ,34, ,-3.6233001392011994
Utilization Per Slot,0,all, - ,35, ,-3.5901879034702295
Utilization Per Slot,0,all, - ,36, ,-3.8787717717390713
Utilization Per Slot,0,all, - ,37, ,-4.046845650007895
Utilization Per Slot,0,all, - ,38, ,-3.7605929934791407
Utilization Per Slot,0,all, - ,39, ,-3.5414990172431633
Utilization Per Slot,0,all, - ,40, ,-3.6527667372654493
Utilization Per Slot,0,all, - ,41, ,-3.810589046117884
Utilization Per Slot,0,all, - ,42, ,-3.812048662343625
Utilization Per Slot,0,all, - ,43, ,-3.6833767089351923
Utilization Per Slot,0,all, - ,44, ,-3.6385646305542094
Utilization Per Slot,0,all, - ,45, ,-3.7755160607694
Utilization Per Slot,0,all, - ,46, ,-3.9147624051499
Utilization Per Slot,0,all, - ,47, ,-3.825452902989287
Utilization Per Slot,0,all, - ,48, ,-3.6203076310206335
Utilization Per Slot,0,all, - ,49, ,-3.6416031912827744
Utilization Per Slot,0,all, - ,50, ,-3.732235059464502
Utilization Per Slot,0,all, - ,51, ,-3.80472018199604
Utilization Per Slot,0,all, - ,52, ,-3.6973544512623393
Utilization Per Slot,0,all, - ,53, ,-3.7063190447930223
Utilization Per Slot,0,all, - ,54, ,-3.8227745956903894
Utilization Per Slot,0,all, - ,55, ,-3.9132045586124162
Utilization Per Slot,0,all, - ,56, ,-3.7256847083762095
